,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_TO_ANNUITY_RATIO,DAYS_BIRTH,PROPORTION_LIFE_EMPLOYED,CREDIT_TO_ANNUITY_RATIO_BY_AGE,DAYS_ID_PUBLISH,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE,INCOME_TO_ANNUITY_RATIO_BY_AGE,AMT_ANNUITY,INCOME_TO_ANNUITY_RATIO,INCOME_TO_CREDIT_RATIO,AMT_CREDIT,REGION_POPULATION_RELATIVE,AMT_GOODS_PRICE,INCOME_TO_FAMILYSIZE_RATIO,AMT_INCOME_TOTAL,HOUR_APPR_PROCESS_START,AMT_REQ_CREDIT_BUREAU_YEAR,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_QRT
262104,0.5410042417996026,0.5549467685334323,14.795428128632311,-21014,0.11549443228323975,-310911.12669507944,-4340,-12699.0,-2427.0,-1668.0,-203545.13754358774,11614.5,9.686168151879118,0.6546730562756959,171841.5,0.035792000000000004,130500.0,56250.0,112500.0,12,4.0,0.0,0.0,2.0,1.0
178112,0.6778717361834073,0.7981372313187245,12.392969806219018,-12551,0.018404907975460124,-155544.16403785488,-2410,-2315.0,-231.0,-1.0,-79186.11987381704,19971.0,6.309148264984227,0.509090909090909,247500.0,0.028663,247500.0,31500.0,126000.0,14,2.0,0.0,0.0,4.0,2.0
251505,0.7029106109468518,0.6738300778602003,25.71638501102131,-10350,0.1451207729468599,-266164.5848640705,-3015,-9531.0,-1502.0,-1583.0,-76047.02424687729,36747.0,7.347538574577516,0.2857142857142857,945000.0,0.026392000000000002,945000.0,135000.0,270000.0,12,3.0,2.0,2.0,2.0,0.0
285084,0.6744049158461981,0.6690566947824041,12.392873252142534,-15961,0.2276799699266963,-197802.649977447,-2596,-3541.0,-3634.0,0.0,-179984.21290031573,19953.0,11.276499774470006,0.9099181073703366,247275.0,0.031329,225000.0,56250.0,225000.0,15,1.0,1.0,1.0,4.0,0.0
257833,0.6363040789199308,0.4329616670974407,19.503072870939423,-13679,0.019299656407632138,-266782.5338015803,-4503,-7197.0,-264.0,-82.0,-120096.57594381036,30753.0,8.779631255487267,0.4501665616278023,599778.0,0.011703,477000.0,270000.0,270000.0,11,3.0,1.0,1.0,1.0,2.0
268263,0.7560473947633076,0.5108556388496169,10.599250936329588,-10241,0.03075871496924128,-108546.92883895132,-1906,-10241.0,-315.0,-459.0,-95889.51310861424,14418.0,9.363295880149813,0.8833922261484098,152820.0,0.032561,135000.0,67500.0,135000.0,18,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
277361,0.7492819182980709,0.6512602186973006,20.78713968957872,-15814,0.32616668774503604,-328727.8270509978,-4299,-5520.0,-5158.0,-1070.0,-65745.56541019956,32472.0,4.157427937915743,0.2,675000.0,0.026392000000000002,675000.0,67500.0,135000.0,16,2.0,0.0,0.0,2.0,0.0
45973,0.5186790357444315,0.3723336657058204,12.6580206497104,-11458,0.04067027404433583,-145035.60060438176,-3409,-5532.0,-466.0,-424.0,-92333.41727524553,35739.0,8.058423570888944,0.6366258828210485,452385.0,0.010032,373500.0,288000.0,288000.0,10,2.0,0.0,0.0,1.0,0.0
139500,0.7238687423564852,0.4938628816996244,25.13310120184208,-21333,0.11175904192159772,-536164.4479388971,-4076,-11606.0,-2384.155641313444,-2859.0,-107827.13692013928,40063.5,5.054476019319329,0.20110833035395065,1006920.0,0.030755,900000.0,101250.0,202500.0,11,3.0,1.0,1.0,2.0,2.0
267436,0.5116114817194436,0.6144143775673561,20.0,-15939,0.5228684359119141,-318780.0,-4174,-8934.0,-8334.0,-283.0,-134596.0,20250.0,8.444444444444445,0.4222222222222222,405000.0,0.035792000000000004,405000.0,85500.0,171000.0,16,1.0,3.0,3.0,2.0,0.0
255613,0.6935996369492246,0.4382813743111921,20.0,-18339,0.1869240416598506,-366780.0,-1778,-10783.0,-3428.0,-929.0,-183390.0,22500.0,10.0,0.5,450000.0,0.00496,450000.0,225000.0,225000.0,13,2.0,0.0,0.0,1.0,0.0
298958,0.7168873091333606,0.3962195720630885,20.0,-11346,0.028908866560902517,-226920.0,-3259,-5501.0,-328.0,-2420.0,-113460.0,9000.0,10.0,0.5,180000.0,0.010032,180000.0,90000.0,90000.0,6,3.0,0.0,0.0,1.0,0.0
275580,0.6811338868056471,0.7862666146611379,30.14257684761282,-14112,0.051587301587301584,-425372.0444735121,-2970,-2222.0,-728.0,-1070.0,-101525.17985611512,34402.5,7.1942446043165456,0.2386738413469884,1036980.0,0.016612000000000002,787500.0,123750.0,247500.0,11,3.0,0.0,0.0,2.0,0.0
173067,0.5103109866148409,0.6674577419214722,19.644193928676692,-14652,0.2285012285012285,-287826.72944297077,-3812,-8721.0,-3348.0,-1457.0,-43183.02387267904,61074.0,2.9472443265546717,0.15003131903784914,1199749.5,0.006233,1080000.0,90000.0,180000.0,10,0.0,7.0,7.0,2.0,0.0
31687,0.7052660875919742,0.8106180215523969,23.418166712821932,-24317,0.09804480985785434,-569459.559955691,-4702,-7791.0,-2384.155641313444,0.0,-94278.03932428689,16249.5,3.8770423705344776,0.1655570403131393,380533.5,0.022625,328500.0,31500.0,63000.0,11,0.0,0.0,0.0,2.0,0.0
206821,0.2525575501155185,0.34578480246959553,20.0,-11291,0.07103002391285095,-225820.0,-3437,-2489.0,-802.0,-431.0,-73904.72727272728,12375.0,6.545454545454546,0.3272727272727273,247500.0,0.028663,247500.0,16200.0,81000.0,11,1.0,0.0,0.0,5.0,0.0
155278,0.4766751812104521,0.5108556388496169,26.254709386572213,-19633,0.210054500076402,-515458.7093865722,-3181,-5220.0,-4124.0,-277.0,-47415.070037031066,55899.0,2.4150700370310743,0.09198616528074176,1467612.0,0.02461,1350000.0,67500.0,135000.0,9,3.0,4.0,4.0,2.0,2.0
83630,0.4895670943411694,0.4992720153045617,20.0,-14713,0.1651600625297356,-294260.0,-2079,-2055.0,-2430.0,-1778.0,-96685.42857142855,15750.0,6.571428571428571,0.32857142857142857,315000.0,0.00702,315000.0,34500.0,103500.0,9,5.0,1.0,1.0,3.0,1.0
158436,0.5408521943866819,0.5108556388496169,10.516412928025897,-18782,0.10856138856351827,-197519.26761418238,-2261,-442.0,-2039.0,-3074.0,-56998.63436346164,88969.5,3.0347478630317126,0.2885725278953444,935640.0,0.010556,900000.0,270000.0,270000.0,11,1.8999537571385068,2.0,2.0,1.0,0.26547538037573265
85692,0.09197019722175268,0.42589289800515295,18.35989010989011,-9328,0.09712692967409947,-171261.05494505493,-2009,-4118.0,-906.0,-483.0,-42283.516483516476,32760.0,4.532967032967034,0.2468951069878797,601470.0,0.006852,450000.0,148500.0,148500.0,6,0.0,7.0,7.0,1.0,0.0
305048,0.6523683451507011,0.7517237147741489,18.344141362154748,-11864,0.31228927848954824,-217634.89312060387,-4543,-6154.0,-3705.0,-376.0,-101767.02693429404,26230.5,8.577800651912849,0.4676043692952267,481176.0,0.035792000000000004,360000.0,56250.0,225000.0,11,0.0,6.0,6.0,4.0,2.0
111810,0.6841752379004041,0.7136313997323308,20.0,-9394,0.117096018735363,-187880.0,-2054,-3563.0,-1100.0,-437.0,-110517.64705882354,19125.0,11.764705882352944,0.5882352941176471,382500.0,0.035792000000000004,382500.0,225000.0,225000.0,16,1.0,1.0,1.0,1.0,0.0
27762,0.1750563371204668,0.8377468531540618,10.212919523637677,-23961,0.09950150833911124,-244711.76470588238,-4645,-7042.0,-2384.155641313444,-1087.0,-151323.5294117647,24939.0,6.3154095994225905,0.6183745583038869,254700.0,0.022625,225000.0,78750.0,157500.0,10,1.0,0.0,0.0,2.0,0.0
300135,0.5663642637698413,0.5108556388496169,9.285714285714286,-15938,0.12172167147697327,-147995.7142857143,-716,-599.0,-1940.0,-308.0,-97182.9268292683,25830.0,6.097560975609755,0.6566604127579737,239850.0,0.009175,225000.0,157500.0,157500.0,12,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
305792,0.5494301100536989,0.5108556388496169,34.05607338363663,-21730,0.10971724074152987,-740038.4746264239,-4000,-536.0,-2384.155641313444,-111.0,-96449.17887261428,30415.5,4.438526409232135,0.13032995199513436,1035832.5,0.019688999999999998,904500.0,67500.0,135000.0,10,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
135963,0.7257138216845573,0.7352209993926424,13.694652794580207,-11202,0.3669880378503839,-153407.5006048875,-3447,-1969.0,-4111.0,-1621.0,-13551.89934672151,37197.0,1.2097749818533752,0.08833922261484099,509400.0,0.019101,450000.0,11250.0,45000.0,9,0.0,0.0,0.0,4.0,0.0
128655,0.2622583692422573,0.5108556388496169,10.269749518304431,-22639,0.1053118795579948,-232496.85934489398,-4549,-4549.0,-2384.155641313444,-336.0,-189021.83686576755,7006.5,8.349389852280028,0.8130081300813008,71955.0,0.025164,67500.0,29250.0,58500.0,7,1.8999537571385068,4.0,4.0,2.0,0.26547538037573265
58659,0.7149660663644691,0.6263042766749393,15.40174111602683,-11935,0.1579388353581902,-183819.78021978022,-4610,-3601.0,-1885.0,-476.0,-59615.38461538461,31531.5,4.995004995004995,0.32431430689399554,485640.0,0.018634,450000.0,78750.0,157500.0,13,2.0,1.0,1.0,2.0,2.0
64775,0.7275468779984353,0.1500851762342935,20.0,-12798,0.4222534771057978,-255960.0,-2157,-917.0,-5404.0,-890.0,-191970.0,9000.0,15.0,0.75,180000.0,0.00496,180000.0,33750.0,135000.0,11,1.0,0.0,0.0,4.0,0.0
267310,0.6317323285931947,0.7267112092725122,20.54231717337716,-19591,0.1216964749789926,-402444.5357436319,-3127,-10659.0,-2384.155641313444,-1528.0,-225368.94001643386,10953.0,11.503697617091207,0.56,225000.0,0.0228,225000.0,126000.0,126000.0,11,3.0,0.0,0.0,1.0,0.0
267148,0.6827038833830564,0.33125086459090186,20.703933747412012,-17271,0.12060679752185745,-357577.63975155284,-824,-8396.0,-2083.0,-770.0,-95354.03726708074,32602.5,5.521048999309869,0.26666666666666666,675000.0,0.035792000000000004,675000.0,90000.0,180000.0,12,0.0,0.0,0.0,2.0,0.0
192474,0.6154786866613322,0.16441417882990705,31.597573306370073,-15431,0.02274641954507161,-487582.15369059646,-4021,-2033.0,-351.0,-527.0,-64042.94072295247,35604.0,4.150278058645096,0.131348,1125000.0,0.031329,1125000.0,73883.25,147766.5,17,1.0,6.0,6.0,2.0,0.0
85219,0.7131488526678894,0.5108556388496169,37.29395811360555,-22259,0.02349611393144346,-830126.2136507459,-4222,-321.0,-523.0,-2420.0,-134150.97182461954,29866.5,6.026819346090101,0.16160310277957338,1113840.0,0.02461,900000.0,180000.0,180000.0,19,1.8999537571385068,5.0,5.0,1.0,0.26547538037573265
